D,24213,Industri Zat Pengatur Tumbuh,"Kelompok ini mencakup usaha pengolahan bahan kimia menjadi zat pengatur tumbuh, seperti: atonik, ethrel, cepha, dekamon, mixtalol, hidrasil dan sitozim."
D,24214,Industri Bahan Amelioran (Pembenah Tanah),"Kelompok ini mencakup usaha pembuatan bahan amelioran (pembenah tanah) seperti kapur pertanian, kapur fosfat, dolomit, zeolit, dan bahan amelioran yang mengandung bahan organik."
D,24221,Industri Cat,"Kelompok ini mencakup usaha pembuatan macam-macam cat, seperti: cat dasar, cat logam, cat kayu, cat tembok, cat kapal, cat epoksi, dan enamel. Termasuk juga tinta cetak dan cat untuk melukis."
D,24222,Industri Pernis,Kelompok ini mencakup usaha pembuatan berbagai macam pernis.
D,24223,Industri Lak,Kelompok ini mencakup usaha pembuatan lak. Termasuk juga pembuatan dempul dan plamur.
D,24231,Industri Bahan Farmasi,"Kelompok ini mencakup usaha pembuatan, dan pengolahan bahan obat, bahan pembantu dan bahan pengemas, yang berasal dari bahan kimia, bahan alam, hewan dan tumbuh-tumbuhan termasuk yang berasal dari hasil biologis, seperti: vaksin dan sera."
D,24232,Industri Farmasi,"Kelompok ini mencakup usaha pembuatan dan pengolahan obat-obatan yang berbentuk jadi (sediaan), misalnya dalam bentuk tablet, kapsul, salep, bubuk, larutan, termasuk larutan parenteral dan suspensi, sabun antiseptic, tambal gigi serta benang bedah."
D,24233,Industri Simplisia (Bahan Jamu),"Kelompok ini mencakup usaha pengolahan macam-macam simplisia (bahan jamu) yang berasal dari tumbuh-tumbuhan, hewan atau mineral."
D,24234,Industri Jamu,"Kelompok ini mencakup usaha pengolahan macam-macam jamu yang bahannya berasal dari tumbuh-tumbuhan, hewan atau mineral misalnya yang berbentuk pil, kapsul, bubuk dan bentuk cair."
D,24235,Industri Minuman Penyegar,Kelompok ini mencakup usaha pembuatan minuman penyegar.
D,24241,"Industri Sabun dan Bahan Pembersih Keperluan Rumah Tangga, Termasuk Pasta Gigi","Kelompok ini mencakup usaha pembuatan macam-macam sabun dalam berbagai bentuk, seperti: padat, bubuk, cream atau cair, juga industri pembuatan deterjen dan bahan pembersih rumah tangga lainnya, termasuk pasta gigi."
D,24242,Industri Bahan Kosmetik dan Kosmetik,"Kelompok ini mencakup usaha pembuatan macam-macam kosmetik, seperti: tata rias muka, preparat wangi-wangian, preparat rambut, preparat kuku, preparat perawat kulit, preparat untuk kebersihan badan, preparat cukur dan kosmetik tradisional. Industri bibit minyak wangi sintetis dan industri macam-macam minyak atsiri masing-masing dimasukkan dalam kelompok 24115 dan 24294."
D,24291,Industri Perekat / Lem,"Kelompok ini mencakup usaha pembuatan perekat/ lem untuk keperluan industri atau alat rumah tangga yang berasal dari tanaman, hewan atau plastik, seperti: starch, perekat dari tulang, cellulose ester dan ether, phenol formaldehyde, urea formaldehyde, melamine formaldehyde dan perekat epoksi."
D,24292,Industri Bahan Peledak,"Kelompok ini mencakup usaha pembuatan barang peledak, seperti: mesiu, dinamit, detonator, kembang api, petasan, mercuri fulminat, dan bahan pendorong roket."
D,24293,Industri Tinta,"Kelompok ini mencakup usaha pembuatan macam-macam tinta, seperti: tinta tulis dan tinta khusus."
D,24294,Industri Minyak Atsiri,"Kelompok ini mencakup usaha pembuatan minyak atsiri, seperti: minyak jahe, minyak keningar, minyak ketumbar, minyak cengkeh, minyak kapol, minyak pala, minyak melati, minyak kenanga, minyak mawar, minyak akar wangi, minyak sereh, minyak nilam, minyak cendana, minyak kayu putih, minyak permen, minyak rempah-rempah, minyak jarak dan minyak dari rumput-rumputan/ semak, daun dan kayu yang belum termasuk kelompok manapun."
D,24295,Industri Korek Api,Kelompok ini mencakup usaha pembuatan korek api dalam bentuk batangan (matches). Pembuatan batu korek api (flint) dimasukkan dalam kelompok 26900. Industri korek api dari logam (lighter) dimasukkan dalam kelompok 36999.
D,24299,Industri Bahan Kimia dan Barang Kimia Lainnya,"Kelompok ini mencakup usaha pembuatan bermacam-macam bahan-bahan dan barang-barang kimia yang belum diklasifikasikan dalam kelompok manapun seperti: gelatin, bahan isolasi panas selain plastik dan karet, bahan semir/ polish. Termasuk juga pembuatan film yang peka terhadap cahaya, dan kertas fotografi."
D,24301,Industri Serat / Benang Filamen Buatan,"Kelompok ini mencakup usaha pembuatan serat buatan/ benang filamen buatan, seperti poliamid, polipropilen, akrilik, selulosa asetat, dan sebagainya untuk diolah lebih lanjut dalam industri tekstil."
D,24302,Industri Serat Stapel Buatan,"Kelompok ini mencakup usaha pembuatan filamen tow dan atau serat stapel buatan, seperti poliamid, poliester, rayon viscose, akri lik, selulosa asetat, dan sebagainya (kecuali serat gelas dan serat optik) untuk diolah lebih lanjut dalam industri tekstil."
D,25111,Industri Ban Luar dan Ban Dalam,"Kelompok ini mencakup usaha pembuatan ban luar dan ban dalam dengan bahan utamanya dari karet alam ataupun karet buatan untuk semua jenis kendaraan bermotor, sepeda, kendaraan angkutan lainnya dan peralatan yang memakai ban."
D,25112,Industri Vulkanisir Ban,"Kelompok ini mencakup usaha perbaikan ban yang telah terpakai (ban bekas) menjadi seperti ban baru, sehingga dapat digunakan lagi untuk kendaraan bermotor, sepeda, kendaraan angkutan lainnya dan peralatan yang memakai ban."
D,25121,Industri Pengasapan Karet,"Kelompok ini mencakup usaha pengasapan karet yang dilakukan dengan tujuan mengawetkan karet, seperti: Ribbed Smoked Sheet (RSS), dan brown crepe dari pengasapan."
D,25122,Industri Remilling Karet,"Kelompok ini mencakup usaha pengolahan karet dengan cara digiling sehingga menghasilkan karet dalam bentuk lembaran, seperti: sheet (lembaran karet halus) dan crepe (lembaran karet yang berkeriput)."
D,25123,Industri Karet Remah (Crumb Rubber),"Kelompok ini mencakup usaha pengolahan karet yang menghasilkan karet remah, termasuk karet spon (busa)."
D,25191,Industri Barang-barang Dari Karet Untuk Keperluan Rumah Tangga,"Kelompok ini mencakup usaha pembuatan barang-barang dari karet, untuk keperluan rumah tangga, seperti: karpet karet, slang karet, dan sarung tangan karet."
D,25192,Industri Barang-barang Dari Karet Untuk Keperluan Industri,"Kelompok ini mencakup usaha pembuatan barang-barang dari karet, untuk keperluan industri, seperti: belt conveyor, fan belt, dock fender, engine mounting, lining dari karet."
D,25199,Industri Barang-barang Dari Karet Yang Belum Termasuk 25191 Dan 25192,"Kelompok ini mencakup usaha pembuatan barang-barang lain dari karet untuk keperluan rumah tangga dan keperluan industri, seperti: pembuatan barang-barang dari ban bekas dan sisa macam-macam barang dari karet, antara lain : keset, tali timba, sarung KB / kondom dan pot bunga."
D,25201,Industri Pipa dan Selang Dari Plastik,"Kelompok ini mencakup usaha pembuatan pipa dan selang dari plastik, seperti: pipa PVC/ PE/ PP dan selang plastik PVC/ PE/ PP."
D,25202,Industri Barang Plastik Lembaran,"Kelompok ini mencakup usaha pembuatan barang plastik lembaran, seperti: plastik lembaran berbagai jenis PE/ PP/ PVC, kulit imitasi, formika, kaca plastik, dan plastik lembaran lainnya."
D,25203,Industri Media Rekam Dari Plastik,"Kelompok ini mencakup usaha pembuatan media rekam untuk suara, gambar maupun data, yang bahan utamanya dari plastik, seperti: pita kaset kosong, piringan hitam kosong, pita video kosong, film yang belum peka terhadap cahaya, pita untuk merekam data dan disk/ diskette untuk merekam data. Usaha pembuatan film yang peka terhadap cahaya dimasukkan dalam kelompok 24299. Usaha rekaman suara dengan media pita kaset, piringan hitam dimasukkan dalam kelompok 22130. Sedangkan rekaman gambar film dan pita video dimasukkan dalam subgolongan 9211 (Produksi dan Distribusi Film serta Video). Usaha rekaman data dengan pita, disk/ diskette dan sejenisnya yang menggunakan jasa komputer dimasukkan dalam subgolongan 7290 (Kegiatan lain yang berkaitan dengan komputer)."
D,25204,Industri Perlengkapan dan Peralatan Rumah Tangga (Tidak Termasuk Furnitur),"Kelompok ini mencakup usaha pembuatan barang-barang perlengkapan dan peralatan rumah tangga dari plastik, seperti: tikar, karpet, ember, tangki, sikat gigi, vas dan peralatan rumah tangga lainnya."
D,25205,Industri Kemasan Dari Plastik,"Kelompok ini mencakup usaha pembuatan kemasan dari plastik, seperti: kantong plastik, karung plastik, kemasan kosmetik, kemasan film, kemasan obat, kemasan makanan, dan kemasan lainnya dari plastik."
D,25206,Industri Barang-barang dan Peralatan Teknik/ Industri Dari Plastik,"Kelompok ini mencakup usaha pembuatan barang-barang dan peralatan teknik/ industri dari plastik, seperti: bagian-bagian mesin dari plastik, botol-botol, pipa-pipa dan lemari plastik untuk keperluan teknik/ industri."
D,25209,Industri Barang-barang Plastik Lainnya,"Kelompok ini mencakup usaha pembuatan barang-barang yang belum diklasifikasikan dimanapun, seperti: perabot kantor/ pendidikan, peralatan kesehatan/ laboratorium, dan lain-lainnya dari plastik. Termasuk juga pembuatan barang dari busa plastik. Pembuatan barang-barang peralatan olahraga dimasukkan dalam kelompok 36930. Pembuatan mainan anak-anak dari plastik dimasukkan dalam kelompok 36940. Pembuatan tas, buku saku dan sejenisnya dari kulit dan kulit buatan diklasifikasikan dalam kelompok 19121."
D,26111,Industri Kaca Lembaran,"Kelompok ini mencakup usaha pembuatan macam-macam kaca lembaran, seperti: kaca lembaran bening tak berwarna, kaca lembaran bening berwarna, kaca lembaran buram berwarna, kaca berukir dan kaca cermin."
D,26112,Industri Kaca Pengaman,"Kelompok ini mencakup usaha pembuatan macam-macam kaca pengaman seperti: kaca pengaman diperkeras, kaca pengaman berlapis, kaca pengaman isolasi dan kaca pengaman lainnya."
D,26119,Industri Kaca Lainnya,"Kelompok ini mencakup usaha pembuatan macam-macam kaca yang belum termasuk kelompok 26111 dan 26112, seperti: tubes atau rods."
D,26121,Industri Perlengkapan dan Peralatan Rumah Tangga Dari Gelas,"Kelompok ini mencakup usaha pembuatan macam-macam perlengkapan rumah tangga dari gelas, seperti: cangkir, piring, mangkok, teko, stoples, asbak dan botol susu bayi. Termasuk juga usaha pembuatan barang-barang pajangan dari gelas, seperti: patung, vas, lampu kristal, semprong lampu tekan dan sem prong lampu tempel."
D,26122,"Industri Alat-alat Laboratorium, Farmasi dan Kesehatan Dari Gelas","Kelompok ini mencakup usaha pembuatan macam-macam alat laboratorium, farmasi dan kesehatan dari gelas, seperti: botol serum/ infus, ampul, tabung uji, tabung ukur, kaca sorong mikroskop, cuvet, dan dessicator."
D,26123,Industri Barang Gelas Untuk Keperluan Sampul,"Kelompok ini mencakup usaha pembuatan macam-macam barang gelas untuk keperluan sampul, seperti: tabung gambar televisi, katub elektronik dan tabung lampu."
D,26124,Industri Kemasan Dari Gelas,"Kelompok ini mencakup usaha pembuatan macam-macam barang untuk kemasan dari gelas, seperti: botol dan guci."
D,26129,Industri Barang-barang Lainnya Dari Gelas,"Kelompok ini mencakup usaha pembuatan macam-macam barang dari gelas yang belum tercakup dalam kelompok 26121 s.d. 26124  seperti: tasbih, rosario, manik gelas, gelas enamel dan aquarium. Termasuk juga usaha pembuatan bahan bangunan dari gelas seperti: bata, ubin dan genteng."
D,26201,Industri Perlengkapan Rumah Tangga Dari Porselin,"Kelompok ini mencakup usaha pembuatan macam-macam perlengkapan rumah tangga dari porselin, seperti: piring, tatakan, cangkir, mangkok, teko, sendok, dan asbak. Termasuk juga usaha pembuatan barang pajangan dari porselin seperti: patung, tempat bunga, kotak rokok dan guci."
D,26202,Industri Bahan Bangunan Dari Porselin,"Kelompok ini mencakup usaha pembuatan macam-macam bahan bangunan dari porselin seperti: kloset, bidet, wastafel, urinoir, bak cuci, bak mandi, dan ubin."
D,26203,Industri Alat Laboratorium dan Alat Listrik/ Teknik Dari Porselin,"Kelompok ini mencakup usaha membuatan macam-macam alat laboratorium, listrik dan teknik serta perlengkapan dari porselin seperti: lumpang dan alu, piring penapis, tabung kimia, botol/ guci, cawan, rumah sekering, insulator, isolator tegangan rendah dan isolator tegangan tinggi."
D,26209,Industri Barang-barang Lainnya Dari Porselin,Kelompok ini mencakup usaha pembuatan macam-macam barang dari porselin yang belum tercakup dalam kelompok 26201 sampai dengan 26203.
D,26311,Industri Bata Tahan Api dan Sejenisnya,"Kelompok ini mencakup usaha pembuatan macam-macam bata tahan api dan mortar tahan api, seperti: alumina, silica dan basic."
D,26319,Industri Barang-barang Tahan Api Dari Tanah Liat / Keramik Lainnya,"Kelompok ini mencakup usaha pembuatan macam-macam barang tahan api, selain bata tahan api."
D,26321,Industri Barang-barang Dari Tanah Liat / Keramik Untuk Keperluan Rumah Tangga,"Kelompok ini mencakup usaha pembuatan macam-macam barang dari tanah liat / keramik untuk perlengkapan rumah tangga, pajangan/ hiasan, dan sejenisnya, seperti: piring, cangkir, mangkok, kendi, teko, periuk, tempayan, patung, vas bunga, tempat sirih, kotak sigaret dan celengan."
D,26322,Industri Batu Bata Dari Tanah Liat / Keramik,"Kelompok ini mencakup usaha pembuatan macam-macam batu bata seperti: bata pres, bata berongga, bata hiasan, bata bukan pres, dan bata lubang. Termasuk juga pembuatan semen merah dan kerikil tanah liat."
D,26323,Industri Genteng Dari Tanah Liat / Keramik,"Kelompok ini mencakup usaha pembuatan macam-macam genteng, seperti: genteng pres, genteng biasa, genteng kodok, dan genteng yang diglazur."
D,26324,Industri Bahan Bangunan Dari Tanah Liat / Keramik Selain Batu Bata dan Genteng,"Kelompok ini mencakup usaha pembuatan barang dari tanah liat / keramik untuk keperluan bahan bangunan selain batu bata dan genteng, seperti: kloset, saluran air, ubin, lubang angin dan buis (cincin untuk sumur)."
D,26411,Industri Semen,"Kelompok ini mencakup usaha pembuatan macam-macam semen, seperti: portland, natural dan jenis semen lainnya."
D,26412,Industri Kapur,"Kelompok ini mencakup usaha pembuatan macam-macam kapur dari batu kapur, seperti: kapur tohor, kapur tembok, dan kapur lepaan."
D,26413,Industri Gips,"Kelompok ini mencakup usaha pembuatan gips, yang terbentuk dari calcined gipsum atau calsium sulphate."
D,26421,Industri Barang-barang Dari Semen,"Kelompok ini mencakup usaha pembuatan macam-macam barang dari semen, seperti: patung, pot kembang, kendi, teko, dan mangkok."
D,26422,Industri Barang-barang Dari Kapur,"Kelompok ini mencakup usaha pembuatan macam-macam barang dari kapur, seperti: kapur tulis, kapur gambar, batako, dan dempul."
D,26423,Industri Barang-barang Dari Semen dan Kapur Untuk Konstruksi,"Kelompok ini mencakup usaha pembuatan macam-macam barang dari semen dan atau kapur untuk keperluan konstruksi seperti: ubin, bata/ dinding, pipa beton, dan beton pratekan, beton siap pakai (ready mixed concrete), dan lainnya."
D,26429,Industri Barang-barang Dari Semen dan Kapur Lainnya,"Kelompok ini mencakup usaha pembuatan macam-macam barang dari semen, dan atau kapur lainnya, yang belum tercakup dalam kelompok 26421 sampai dengan 26423."
D,26501,Industri Barang Dari Marmer dan Granit Untuk Keperluan Rumah Tangga dan Pajangan,"Kelompok ini mencakup usaha pembuatan macam-macam barang dari marmer / granit untuk keperluan rumah tangga dan pajangan, seperti: daun meja, ornamen dan patung."
D,26502,Industri Barang Dari Marmer dan Granit Untuk Keperluan Bahan Bangunan,"Kelompok ini mencakup usaha pembuatan macam-macam barang dari marmer / granit untuk keperluan bahan bangunan, seperti: ubin dan bak mandi."
D,26503,Industri Barang Dari Batu Untuk Keperluan Rumah Tangga dan Pajangan,"Kelompok ini mencakup usaha pembuatan macam-macam barang dari batu untuk keperluan rumah tangga dan pajangan, seperti: lumpang, cobek, batu pipisan, batu asah, batu lempengan, batu pecah-pecahan, abu batu, dan kubus mozaik."
D,26509,"Industri Barang Dari Marmer, Granit dan Batu Lainnya","Kelompok ini mencakup usaha pembuatan macam-macam barang dari batu marmer, granit atau batu lainnya untuk keperluan lainnya yang belum tercakup dalam kelompok 26501 hingga 26503."
D,26601,Industri Barang Dari Asbes Untuk Keperluan Bahan Bangunan,"Kelompok ini mencakup usaha pembuatan macam-macam barang dari asbes untuk keperluan bahan bangunan seperti: asbes gelombang, asbes rata, pipa asbes bertekanan, dan asbes berlapis."
D,26602,Industri Barang Dari Asbes Untuk Keperluan Industri,Kelompok ini mencakup usaha pembuatan macam-macam barang dari asbes untuk keperluan industri.
D,26609,Industri Barang-barang Dari Asbes Lainnya,Kelompok ini mencakup usaha pembuatan macam-macam barang dari asbes untuk keperluan lainnya yang belum tercakup dalam kelompok 26601 dan 26602.
D,26900,Industri Barang Galian Bukan Logam Lainnya,"Kelompok ini mencakup usaha pembuatan macam-macam barang dari bahan galian lainnya yang belum tercakup dalam golongan 261 s.d. 266, seperti: tepung kaolin, tepung gips, dan tepung talk. Termasuk juga usaha pembuatan kertas penggosok (abrasive paper), batu korek api (lighter flint), dan barang-barang dari mika."
D,27101,Industri Besi dan Baja Dasar (Iron And Steel Making),"Kelompok ini mencakup usaha pembuatan besi dan baja dalam bentuk dasar, seperti: pellet bijih besi, besi spons, besi kasar (pig iron), dan dalam bentuk baja kasar seperti: ingot baja, billet baja, baja bloom, dan baja slab. Termasuk juga pembuatan besi dan baja paduan."
D,27102,Industri Penggilingan Baja (Steel Rolling),"Kelompok ini mencakup usaha penggilingan baja, baik penggilingan panas maupun dingin, yang membuat produk-produk gilingan batang kawat baja, baja tulangan, baja profil, baja strip, baja rel,  pelat baja, baja lembaran hasil gilingan panas (hot rolled sheet) dan baja lembaran hasil gilingan dingin (cold rolled sheet) dilapisi atau tidak dilapisi dengan logam atau non logam lainnya termasuk penggilingan baja scrap."
D,27103,Industri Pipa Dan Sambungan Pipa Dari Baja dan Besi,"Kelompok ini mencakup usaha pembuatan tabung, pipa dan sambungan pipa dari besi dan baja."
D,27201,Industri Pembuatan Logam Dasar Bukan Besi,"Kelompok ini mencakup usaha pemurnian, peleburan, pemaduan, dan penuangan logam-logam bukan besi dalam bentuk dasar (ingot, billet, slab, batang, pellet, block, sheet, pig, paduan dan bubuk) seperti: ingot kuningan, ingot aluminium, ingot perak, ingot emas, ingot seng, ingot tembaga, ingot timah, billet kuningan, billet aluminium, slab kuningan, slab aluminium, batang (rod) kuningan, batang aluminium, pellet kuningan, pellet aluminium, pellet platina, paduan perunggu, paduan nikel dan logam anti gesekan (bearing metal)."
D,27202,Industri Penggilingan Logam Bukan Besi,"Kelompok ini mencakup usaha penggilingan logam bukan besi, baik penggilingan panas maupun penggilingan dingin, seperti: pelat tembaga, pelat aluminium, sheet (lembaran) tembaga, sheet aluminium, strip (jalur) perak, strip seng, strip aluminium, sheet tembaga, sheet magnesium, tin foil, dan strip platina. Termasuk pembuatan kawat logam."
D,27203,Industri Ekstrusi Logam Bukan Besi,"Kelompok ini mencakup usaha ekstrusi logam bukan besi, seperti: ekstrusi tembaga dan paduannya, ekstrusi aluminium dan ekstrusi tungsten."
D,27204,Industri Pipa dan Sambungan Pipa Dari Logam Bukan Besi dan Baja,"Kelompok ini mencakup usaha pembuatan tabung, pipa dan sambungan pipa dari logam bukan besi dan baja."
D,27310,Industri Pengecoran Besi dan Baja,"Kelompok ini mencakup usaha peleburan, pencampuran dan penuangan logam besi dan baja yang menghasilkan produk-produk tuangan dalam bentuk kasar, seperti: besi tuang, baja tuang dan baja tuang paduan."
D,27320,Industri Pengecoran Logam Bukan Besi dan Baja,"Kelompok ini mencakup usaha peleburan, pemaduan, dan penuangan logam-logam bukan besi dalam bentuk dasar, seperti: tuangan tembaga dan paduannya, tuangan aluminium dan paduannya, tuangan nikel dan paduannya."
D,28111,Industri Barang-barang Dari Logam Bukan Aluminium Siap Pasang Untuk Bangunan,"Kelompok ini mencakup usaha pembuatan bahan bangunan siap pasang dari logam bukan aluminium, seperti: pagar besi, teralis, pintu/ jendela, lubang  angin,  tangga, dan produk-produk konstruksi ringan lainnya. Industri pembuatan bahan konstruksi berat siap pasang dari baja, seperti untuk jembatan, menara listrik tegangan tinggi, pintu air dan sejenisnya dimasukkan dalam kelompok 28113, sedangkan industri pembuatan ketel uap, bejana tekan, dan sejenisnya dimasukkan dalam kelompok 28120."
D,28112,Industri Barang-barang Dari Logam Aluminium Siap Pasang Untuk Bangunan,"Kelompok ini mencakup usaha pembuatan bahan bangunan siap pasang dari logam aluminium, seperti: kusen jendela, kusen pintu, teralis aluminium, atap aluminium (awning), rolling door, krei aluminium, & produk-produk konstruksi ringan lainnya."
D,28113,Industri Konstruksi Berat Siap Pasang Dari Baja Untuk Bangunan,"Kelompok ini mencakup usaha pembuatan bahan bangunan konstruksi berat siap pasang dari baja untuk jembatan, bangunan hanggar, menara listrik tegangan tinggi, pintu air, dan sejenisnya."
D,28119,Industri Barang-barang Dari Logam Siap Pasang Untuk Konstruksi Lainnya,Kelompok ini mencakup usaha pembuatan barang-barang dari logam siap pasang untuk konstruksi yang belum tercakup dalam kelompok 28111 sampai dengan 28113.
D,28120,"Industri Tangki, Penampung Zat Cair dan Kontainer Dari Logam","Kelompok ini mencakup usaha pembuatan ketel uap untuk proses pengolahan (industri boiler), ketel untuk keperluan pembangkit tenaga (utility boiler), bejana tekan (presure vessel), scrubber dan sejenisnya. Termasuk pula usaha pembuatan tangki-tangki lainnya yang bertekanan seperti: autoclave, tabung gas bertekanan (tabung gas LPG), tangki-tangki silo, alat penukar panas (heat exchanger) dan berbagai jenis alat penghasil uap gas lainnya. Termasuk usaha pembuatan komponen dan perlengkapan dari pesawat uap seperti: steam accumulatator, economizer, dan sejenisnya."
D,28910,"Industri Penempaan, Pengepresan dan Penggulungan Logam","Kelompok ini mencakup pembuatan berbagai barang jadi dan setengah jadi dari logam baik baja, besi maupun logam bukan besi menjadi logam dalam bentuk logam tempaan, pres-an, dan atau logam gulungan."
D,28920,Jasa Industri Untuk Berbagai Pekerjaan Khusus Terhadap Logam dan Barang-barang Dari Logam,"Kelompok ini mencakup kegiatan jasa industri untuk pelapisan, pemolesan, pewarnaan, pengukiran, pengerasan, pengkilapan, pengelasan, pemotongan dan berbagai pekerjaan khusus terhadap logam atau barang-barang dari logam."
D,28931,Industri Alat Pertanian Dari Logam,"Kelompok ini mencakup usaha pembuatan alat-alat pertanian dari logam, seperti: cangkul, sekop, bajak, garu, sabit, ani-ani, alat perontok padi, alat pemipil jagung, dan hand sprayer."
D,28932,Industri Alat Pertukangan Dari Logam,"Kelompok ini mencakup usaha pembuatan alat-alat pertukangan dari logam, seperti: water pass, siku-siku, beliung, pahat, obeng, martil, serut/ ketam, gergaji, mata gergaji, mata bor dan sejenisnya, kampak, dan pisau pemotong kaca."
D,28933,Industri Alat Pemotong dan Alat-alat Lain Yang Digunakan Dalam Rumah Tangga,"Kelompok ini mencakup usaha pembuatan bermacam-macam pisau, parang/ golok, pisau cukur, silet, gunting, gunting rambut, gunting kuku, sendok, garpu, dan peralatan sejenisnya yang digunakan di dapur dan meja makan. Industri alat-alat dapur (misalnya periuk, panci, dandang, dan kompor) dimasukkan dalam kelompok 28991."
D,28939,Industri Peralatan Lainnya Dari Logam,"Kelompok ini mencakup usaha pembuatan peralatan lainnya dari logam yang belum termasuk dalam kelompok 28931 sampai dengan 28933, misalnya kunci, gembok, kunci pintu, engsel, gerendel, dan peralatan sejenisnya untuk bangunan, furnitur, dan lainnya."
D,28991,Industri Alat-alat Dapur Dari Logam,"Kelompok ini mencakup usaha pembuatan alat-alat dapur baik dari alumunium maupun dari logam bukan alumunium seperti: periuk, dandang, ketel masak, panci, mangkok, rantang, baskom, ember, baki dan sejenisnya."
D,28992,"Industri Peralatan Kantor Dari Logam, Tidak Termasuk Furnitur","Kelompok ini mencakup pembuatan alat-alat kantor dari logam, seperti brankas, filling cabinet, tidak termasuk furnitur dari logam."
D,28993,"Industri Paku, Mur dan Baut","Kelompok ini mencakup usaha pembuatan paku, mur dan baut yang terbuat dari besi, baja, tembaga, alumunium dan logam lainnya."
D,28994,Industri Macam-macam Wadah Dari Logam,"Kelompok ini mencakup usaha pembuatan wadah dari logam/ kaleng, seperti: kaleng makanan/ minuman, kaleng cat/ bahan kimia lainnya, drum, jerrycan dan sejenisnya."
D,28995,Industri Kawat Logam dan Barang-barang Dari Kawat,"Kelompok ini mencakup usaha pembuatan macam-macam barang dari kawat logam, termasuk tali kawat logam, seperti: pagar kawat, kasa kawat, dan grill. Industri kabel listrik dan komunikasi dimasukkan dalam kelompok 31300."
D,28996,Industri Pembuatan Profil,"Kelompok ini mencakup usaha pembuatan baja profil dengan cara las, seperti: H-Beam, I-Beam dan sejenisnya."
D,28997,Industri Lampu Dari Logam,"Kelompok ini mencakup usaha pembuatan macam-macam lampu yang bahan utamanya dari logam, seperti: lampu mercu suar, lampu tekan dan lampu gantung termasuk komponennya."
D,28998,Industri Keperluan Rumah Tangga Lainnya Dari Logam,"Kelompok ini mencakup usaha pembuatan alat-alat untuk keperluan rumah tangga lainnya baik dari alumunium maupun dari logam bukan alumunium seperti: jemuran, tangga, lemari dapur, dll."
D,28999,Industri Barang Logam Lainnya Yang Tidak Diklasifikasikan Di Tempat Lain,"Kelompok ini mencakup usaha pembuatan macam-macam barang dari logam, yang belum tercakup di subgolongan manapun seperti: jepitan rambut, peniti, stapless, paper clips, jarum dan kepala gesper, rantai logam, jangkar, bel, baling-baling kapal/ perahu, bingkai (lis) gambar, papan nama logam, dan berbagai barang logam yang kecil."
D,29111,"Industri Mesin Uap, Turbin Dan Kincir","Kelompok ini mencakup usaha pembuatan motor penggerak mula yang bukan berupa motor bakar dalam, seperti: mesin uap, turbin gas, turbin uap, turbin air, kincir angin dan kincir air."
D,29112,Industri Motor Pembakaran Dalam,"Kelompok ini mencakup usaha pembuatan motor penggerak mula dengan bahan pembakaran dalam, baik berupa motor bakar cetus api maupun motor bakar nyala kompresi, seperti: motor diesel, motor bensin, motor bakar dalam dengan bahan bakar gas/ alkohol, dan sejenisnya. Usaha pembuatan motor pembakaran dalam untuk kendaraan bermotor roda empat atau lebih dimasukkan dalam kelompok 34300. Usaha pembuatan motor pembakaran dalam untuk kendaraan bermotor roda dua dan tiga dimasukkan dalam kelompok 35912, dan motor pembakaran dalam untuk pesawat terbang dimasukan dalam kelompok 35301."
D,29113,Industri Komponen dan Suku Cadang Motor Penggerak Mula,"Kelompok ini mencakup usaha pembuatan komponen/ suku cadang, dari mesin-mesin penggerak mula (kelompok 29111 dan 29112), seperti: engine block, piston, klep, karburator cylinder head."
D,29114,Jasa Penunjang Industri Motor Penggerak Mula,Kelompok ini mencakup usaha pemeliharaan dan perbaikan motor penggerak mula untuk kelompok 29111 dan 29112.
D,29120,Industri Pompa dan Kompresor,"Kelompok ini mencakup usaha pembuatan kompresor udara dan gas, kompresor untuk refrigerator dan AC, kompresor untuk kendaraan bermotor, pompa laboratorium, pompa air, pompa udara, pompa hidrolik, katup dan keran air dari logam. Katup dari karet dimasukkan ke subgolongan 2519. Keran dari porselen dimasukkan ke subgolongan 26202."
D,29130,Industri Transmisi Mekanik Selain Kendaraan Bermotor,"Kelompok ini mencakup usaha pembuatan bola dan bantalan poros (ball and roller bearings), termasuk bola, bantalan guling, ring, dan bagian-bagian lain dari bearings. Termasuk pula pembuatan komponen dan suku cadang peralatan transmisi mekanik, atara lain: cam shafts, poros engkol (crank shafts), engkol, persneling, roda gigi, bantalan blok, kopling, dan sebagainya."
D,29141,Industri Tungku dan Alat Pemanas Sejenis Yang Tidak Menggunakan Arus Listrik (bukan Untuk Keperluan Rumah Tangga),"Kelompok ini mencakup usaha pembuatan tungku dan alat sejenis yang tidak menggunakan arus listrik, untuk memanaskan, memanggang, dan melelehkan bijih besi, logam, dan sejenisnya. Termasuk pula pembuatan mechanical stokers, mechanical grates, mechanical ash discharges dan sejenisnya."
